"CountryName","CountryCode","Year","GDPperCap","FertilityRate"
"Italy","ITA",2008,40828.57956,1.44
"Italy","ITA",2009,37099.6134,1.44
"Italy","ITA",2010,35856.86255,1.44
"Italy","ITA",2011,38432.37428,1.42
"Italy","ITA",2012,34854.39494,1.42
"Italy","ITA",2013,35701.6746,1.39
"Italy","ITA",2014,36028.3494,1.38
"Italy","ITA",2015,30639.88298,1.36
"Italy","ITA",2016,31391.56929,1.36
"Italy","ITA",2017,32844.11566,1.34
"Italy","ITA",2018,34904.10819,1.31
"Italy","ITA",2019,33812.78872,1.27
"Italy","ITA",2020,32091.48666,1.24
"Italy","ITA",2021,36852.54254,1.25
"Italy","ITA",2022,35653.90421,1.24
"Italy","ITA",2023,39065.42444,1.2
"Japan","JPN",1960,508.7027793,2
"Japan","JPN",1961,608.8645811,1.96
"Japan","JPN",1962,684.5655098,1.98
"Japan","JPN",1963,775.5921231,2
"Japan","JPN",1964,902.8677215,2.05
"Japan","JPN",1965,993.7327222,2.14
"Japan","JPN",1966,1143.607897,1.58
"Japan","JPN",1967,1326.361039,2.23
"Japan","JPN",1968,1553.271394,2.13
"Japan","JPN",1969,1802.980281,2.13
"Japan","JPN",1970,2100.74807,2.13
"Japan","JPN",1971,2321.390925,2.16
"Japan","JPN",1972,3031.438606,2.14
"Japan","JPN",1973,4061.01339,2.14
"Japan","JPN",1974,4448.319656,2.05
"Japan","JPN",1975,4775.899536,1.91
"Japan","JPN",1976,5310.431409,1.85
"Japan","JPN",1977,6472.787787,1.8
"Japan","JPN",1978,9012.136035,1.79
"Japan","JPN",1979,9301.14831,1.77
"Japan","JPN",1980,9668.746264,1.75
"Japan","JPN",1981,10583.12789,1.74
"Japan","JPN",1982,9779.974906,1.77
"Japan","JPN",1983,10652.01472,1.8
"Japan","JPN",1984,11207.45235,1.81
"Japan","JPN",1985,11809.46035,1.76
"Japan","JPN",1986,17451.83494,1.72
"Japan","JPN",1987,21141.7184,1.69
"Japan","JPN",1988,25499.88117,1.66
"Japan","JPN",1989,25265.94876,1.57
"Japan","JPN",1990,25801.39504,1.54
"Japan","JPN",1991,29428.4289,1.53
"Japan","JPN",1992,31992.79021,1.5
"Japan","JPN",1993,36345.24413,1.46
"Japan","JPN",1994,39933.51506,1.5
"Japan","JPN",1995,44197.6191,1.42
"Japan","JPN",1996,39150.03963,1.43
"Japan","JPN",1997,35638.23196,1.39
"Japan","JPN",1998,32423.75561,1.38
"Japan","JPN",1999,36610.16832,1.34
"Japan","JPN",2000,39169.35957,1.36
"Japan","JPN",2001,34406.18246,1.33
"Japan","JPN",2002,32820.79364,1.32
"Japan","JPN",2003,35387.03742,1.29
"Japan","JPN",2004,38298.98017,1.29
"Japan","JPN",2005,37812.89502,1.26
"Japan","JPN",2006,35991.546,1.32
"Japan","JPN",2007,35779.02454,1.34
"Japan","JPN",2008,39876.30397,1.37
"Japan","JPN",2009,41308.99684,1.37
"Japan","JPN",2010,44968.15623,1.39
"Japan","JPN",2011,48760.07895,1.39
"Japan","JPN",2012,49145.28043,1.41
"Japan","JPN",2013,40898.6479,1.43
"Japan","JPN",2014,38475.39525,1.42
"Japan","JPN",2015,34960.63938,1.45
"Japan","JPN",2016,39375.47316,1.44
"Japan","JPN",2017,38834.05293,1.43
"Japan","JPN",2018,39751.1331,1.42
"Japan","JPN",2019,40415.95676,1.36
"Japan","JPN",2020,40028.73417,1.33
"Japan","JPN",2021,40094.55998,1.3
"Japan","JPN",2022,34065.6439,1.26
"Japan","JPN",2023,33836.17563,1.2
"Korea, Rep.","KOR",1960,158.2741359,5.994
"Korea, Rep.","KOR",1961,93.83138319,5.803
"Korea, Rep.","KOR",1962,106.1597028,5.562
"Korea, Rep.","KOR",1963,146.3024926,5.334
"Korea, Rep.","KOR",1964,123.6063745,5.068
"Korea, Rep.","KOR",1965,108.7231124,4.887
"Korea, Rep.","KOR",1966,133.4798344,4.782
"Korea, Rep.","KOR",1967,161.1594433,4.615
"Korea, Rep.","KOR",1968,198.4348844,4.51
"Korea, Rep.","KOR",1969,243.4261377,4.447
"Korea, Rep.","KOR",1970,279.3087463,4.53
"Korea, Rep.","KOR",1971,301.1787367,4.54
"Korea, Rep.","KOR",1972,324.1928112,4.12
"Korea, Rep.","KOR",1973,406.8970935,4.07
"Korea, Rep.","KOR",1974,563.3524758,3.77
"Korea, Rep.","KOR",1975,617.4560619,3.43
"Korea, Rep.","KOR",1976,834.134208,3
"Korea, Rep.","KOR",1977,1055.880041,2.99
"Korea, Rep.","KOR",1978,1405.822374,2.64
"Korea, Rep.","KOR",1979,1783.622313,2.9
"Korea, Rep.","KOR",1980,1715.4224,2.82
"Korea, Rep.","KOR",1981,1883.45598,2.57
"Korea, Rep.","KOR",1982,1992.516778,2.39
"Korea, Rep.","KOR",1983,2198.939291,2.06
"Korea, Rep.","KOR",1984,2413.276501,1.74
"Korea, Rep.","KOR",1985,2482.399956,1.66
"Korea, Rep.","KOR",1986,2834.89034,1.58
"Korea, Rep.","KOR",1987,3554.606009,1.53
"Korea, Rep.","KOR",1988,4748.640644,1.55
"Korea, Rep.","KOR",1989,5817.065567,1.56
"Korea, Rep.","KOR",1990,6609.997283,1.57
"Korea, Rep.","KOR",1991,7636.948064,1.71
"Korea, Rep.","KOR",1992,8126.662062,1.76
"Korea, Rep.","KOR",1993,8884.919464,1.654
"Korea, Rep.","KOR",1994,10385.39046,1.656
"Korea, Rep.","KOR",1995,12564.72437,1.634
"Korea, Rep.","KOR",1996,13402.9946,1.574
"Korea, Rep.","KOR",1997,12398.49045,1.537
"Korea, Rep.","KOR",1998,8281.719483,1.464
"Korea, Rep.","KOR",1999,10672.44756,1.425
"Korea, Rep.","KOR",2000,12257.02066,1.48
"Korea, Rep.","KOR",2001,11561.20717,1.309
"Korea, Rep.","KOR",2002,13165.08362,1.178
"Korea, Rep.","KOR",2003,14672.80575,1.191
"Korea, Rep.","KOR",2004,16496.13162,1.164
"Korea, Rep.","KOR",2005,19402.50263,1.085
"Korea, Rep.","KOR",2006,21743.47745,1.132
"Korea, Rep.","KOR",2007,24086.41044,1.259
"Korea, Rep.","KOR",2008,21350.42798,1.192
"Korea, Rep.","KOR",2009,19143.85161,1.149
"Korea, Rep.","KOR",2010,23079.26013,1.226
"Korea, Rep.","KOR",2011,25097.59543,1.244
"Korea, Rep.","KOR",2012,25459.1689,1.297
"Korea, Rep.","KOR",2013,27179.51701,1.187
"Korea, Rep.","KOR",2014,29252.93124,1.205
"Korea, Rep.","KOR",2015,28737.43917,1.239
"Korea, Rep.","KOR",2016,29280.44032,1.172
"Korea, Rep.","KOR",2017,31600.73587,1.052
"Korea, Rep.","KOR",2018,33447.15628,0.977
"Korea, Rep.","KOR",2019,31902.4169,0.918
"Korea, Rep.","KOR",2020,31721.29891,0.837
"Korea, Rep.","KOR",2021,35125.5225,0.808
"Korea, Rep.","KOR",2022,32394.68337,0.778
"Korea, Rep.","KOR",2023,33121.37129,0.721
"Latvia","LVA",1960,NA,1.94
"Latvia","LVA",1961,NA,1.94
"Latvia","LVA",1962,NA,1.91
"Latvia","LVA",1963,NA,1.85
"Latvia","LVA",1964,NA,1.79
"Latvia","LVA",1965,NA,1.74
"Latvia","LVA",1966,NA,1.76
"Latvia","LVA",1967,NA,1.8
"Latvia","LVA",1968,NA,1.83
"Latvia","LVA",1969,NA,1.88
"Latvia","LVA",1970,NA,1.96
"Latvia","LVA",1971,NA,2
"Latvia","LVA",1972,NA,2
"Latvia","LVA",1973,NA,1.98
"Latvia","LVA",1974,NA,1.97
"Latvia","LVA",1975,NA,1.96
"Latvia","LVA",1976,NA,1.93
"Latvia","LVA",1977,NA,1.89
"Latvia","LVA",1978,NA,1.87
"Latvia","LVA",1979,NA,1.87
"Latvia","LVA",1980,NA,1.86
"Latvia","LVA",1981,NA,1.88
"Latvia","LVA",1982,NA,1.97
"Latvia","LVA",1983,NA,2.07
"Latvia","LVA",1984,NA,2.09
"Latvia","LVA",1985,NA,2.08
"Latvia","LVA",1986,NA,2.12
"Latvia","LVA",1987,NA,2.15
"Latvia","LVA",1988,NA,2.11
"Latvia","LVA",1989,NA,2.05
"Latvia","LVA",1990,NA,2.02
"Latvia","LVA",1991,NA,1.86
"Latvia","LVA",1992,NA,1.73
"Latvia","LVA",1993,NA,1.51
"Latvia","LVA",1994,NA,1.39
"Latvia","LVA",1995,2256.773604,1.25
"Latvia","LVA",1996,2360.171482,1.16
"Latvia","LVA",1997,2609.893087,1.11
"Latvia","LVA",1998,2893.799987,1.09
"Latvia","LVA",1999,3063.897946,1.16
"Latvia","LVA",2000,3278.178964,1.25
"Latvia","LVA",2001,3504.618295,1.22
"Latvia","LVA",2002,4003.609358,1.26
"Latvia","LVA",2003,4914.579928,1.32
"Latvia","LVA",2004,6109.732652,1.29
"Latvia","LVA",2005,7283.787381,1.39
"Latvia","LVA",2006,9211.737447,1.46
"Latvia","LVA",2007,13370.97895,1.54
"Latvia","LVA",2008,15677.60809,1.58
"Latvia","LVA",2009,11996.03227,1.46
"Latvia","LVA",2010,11188.41917,1.36
"Latvia","LVA",2011,12902.57405,1.33
"Latvia","LVA",2012,13329.34999,1.44
"Latvia","LVA",2013,14484.47153,1.52
"Latvia","LVA",2014,15185.81458,1.65
"Latvia","LVA",2015,13321.97531,1.7
"Latvia","LVA",2016,13838.52668,1.74
"Latvia","LVA",2017,15132.49583,1.69
"Latvia","LVA",2018,17252.17104,1.6
"Latvia","LVA",2019,17294.97516,1.61
"Latvia","LVA",2020,17564.23215,1.55
"Latvia","LVA",2021,20261.88878,1.57
"Latvia","LVA",2022,20227.23074,1.47
"Latvia","LVA",2023,22675.57863,1.36
"Lithuania","LTU",1960,NA,2.56
"Lithuania","LTU",1961,NA,2.53
"Lithuania","LTU",1962,NA,2.45
"Lithuania","LTU",1963,NA,2.35
"Lithuania","LTU",1964,NA,2.28
"Lithuania","LTU",1965,NA,2.23
"Lithuania","LTU",1966,NA,2.22
"Lithuania","LTU",1967,NA,2.23
"Lithuania","LTU",1968,NA,2.24
"Lithuania","LTU",1969,NA,2.3
"Lithuania","LTU",1970,NA,2.4
"Lithuania","LTU",1971,NA,2.41
"Lithuania","LTU",1972,NA,2.34
"Lithuania","LTU",1973,NA,2.22
"Lithuania","LTU",1974,NA,2.21
"Lithuania","LTU",1975,NA,2.18
"Lithuania","LTU",1976,NA,2.18
"Lithuania","LTU",1977,NA,2.14
"Lithuania","LTU",1978,NA,2.08
"Lithuania","LTU",1979,NA,2.05
"Lithuania","LTU",1980,NA,1.99
"Lithuania","LTU",1981,NA,1.98
"Lithuania","LTU",1982,NA,1.97
"Lithuania","LTU",1983,NA,2.1
"Lithuania","LTU",1984,NA,2.07
"Lithuania","LTU",1985,NA,2.08
"Lithuania","LTU",1986,NA,2.12
"Lithuania","LTU",1987,NA,2.11
"Lithuania","LTU",1988,NA,2.02
"Lithuania","LTU",1989,NA,1.98
"Lithuania","LTU",1990,NA,2.03
"Lithuania","LTU",1991,NA,2.01
"Lithuania","LTU",1992,NA,1.97
"Lithuania","LTU",1993,NA,1.74
"Lithuania","LTU",1994,NA,1.57
"Lithuania","LTU",1995,2182.691569,1.55
"Lithuania","LTU",1996,2340.67546,1.49
"Lithuania","LTU",1997,2844.162868,1.47
"Lithuania","LTU",1998,3180.644986,1.46
"Lithuania","LTU",1999,3127.511767,1.46
"Lithuania","LTU",2000,3300.636349,1.39
"Lithuania","LTU",2001,3532.527874,1.29
"Lithuania","LTU",2002,4148.130915,1.23
"Lithuania","LTU",2003,5507.474342,1.26
"Lithuania","LTU",2004,6734.574871,1.27
"Lithuania","LTU",2005,7857.031488,1.29
"Lithuania","LTU",2006,9210.101182,1.33
"Lithuania","LTU",2007,12295.12128,1.36
"Lithuania","LTU",2008,14955.53455,1.45
"Lithuania","LTU",2009,11854.37111,1.5
"Lithuania","LTU",2010,11829.12261,1.5
"Lithuania","LTU",2011,14261.84338,1.55
"Lithuania","LTU",2012,14288.18535,1.6
"Lithuania","LTU",2013,15636.52526,1.59
"Lithuania","LTU",2014,16446.16472,1.57
"Lithuania","LTU",2015,14269.80399,1.63
"Lithuania","LTU",2016,14934.27028,1.63
"Lithuania","LTU",2017,16800.15102,1.57
"Lithuania","LTU",2018,19247.23154,1.53
"Lithuania","LTU",2019,19608.79439,1.43
"Lithuania","LTU",2020,20428.64782,1.36
"Lithuania","LTU",2021,23870.45949,1.36
"Lithuania","LTU",2022,25085.78406,1.27
"Lithuania","LTU",2023,27786.00578,1.18
"Luxembourg","LUX",1960,2261.177418,2.29
"Luxembourg","LUX",1961,2241.360032,NA
"Luxembourg","LUX",1962,2331.556858,2.37
"Luxembourg","LUX",1963,2461.901124,NA
"Luxembourg","LUX",1964,2779.184397,2.34
"Luxembourg","LUX",1965,2803.853046,2.42
"Luxembourg","LUX",1966,2925.222047,2.34
"Luxembourg","LUX",1967,2934.528321,2.24
"Luxembourg","LUX",1968,3202.505949,2.12
"Luxembourg","LUX",1969,3690.171826,2.02
"Luxembourg","LUX",1970,4298.033897,1.97
"Luxembourg","LUX",1971,4435.398008,1.95
"Luxembourg","LUX",1972,5486.720628,1.75
"Luxembourg","LUX",1973,7447.213018,1.58
"Luxembourg","LUX",1974,8966.728959,1.58
"Luxembourg","LUX",1975,8701.304731,1.55
"Luxembourg","LUX",1976,9490.690312,1.48
"Luxembourg","LUX",1977,10486.33579,1.5
"Luxembourg","LUX",1978,13034.38821,1.48
"Luxembourg","LUX",1979,15204.33082,1.48
"Luxembourg","LUX",1980,16531.1149,1.5
"Luxembourg","LUX",1981,13837.12998,1.55
"Luxembourg","LUX",1982,12590.9768,1.49
"Luxembourg","LUX",1983,12374.03042,1.43
"Luxembourg","LUX",1984,12126.9392,1.42
"Luxembourg","LUX",1985,12481.96584,1.38
"Luxembourg","LUX",1986,18149.86925,1.43
"Luxembourg","LUX",1987,22443.43146,1.4
"Luxembourg","LUX",1988,25219.35428,1.51
"Luxembourg","LUX",1989,26618.06958,1.52
"Luxembourg","LUX",1990,33465.47821,1.6
"Luxembourg","LUX",1991,35747.3378,1.6
"Luxembourg","LUX",1992,39570.86157,1.64
"Luxembourg","LUX",1993,40066.72425,1.7
"Luxembourg","LUX",1994,43933.23544,1.72
"Luxembourg","LUX",1995,51032.34964,1.7
"Luxembourg","LUX",1996,50444.35912,1.77
"Luxembourg","LUX",1997,46641.64088,1.71
"Luxembourg","LUX",1998,47445.38108,1.68
"Luxembourg","LUX",1999,50872.44927,1.74
"Luxembourg","LUX",2000,48659.59888,1.76
"Luxembourg","LUX",2001,48440.14202,1.66
"Luxembourg","LUX",2002,53005.73392,1.63
"Luxembourg","LUX",2003,65689.32145,1.62
"Luxembourg","LUX",2004,76544.91709,1.66
"Luxembourg","LUX",2005,80988.13762,1.63
"Luxembourg","LUX",2006,90788.80049,1.65
"Luxembourg","LUX",2007,107475.3203,1.61
"Luxembourg","LUX",2008,120422.1379,1.61
"Luxembourg","LUX",2009,109419.747,1.59
"Luxembourg","LUX",2010,110885.9914,1.63
"Luxembourg","LUX",2011,119025.0572,1.52
"Luxembourg","LUX",2012,112584.6763,1.57
"Luxembourg","LUX",2013,120000.1407,1.55
"Luxembourg","LUX",2014,123678.7021,1.5
"Luxembourg","LUX",2015,105462.0126,1.47
"Luxembourg","LUX",2016,106899.2935,1.41
"Luxembourg","LUX",2017,110193.2138,1.39
"Luxembourg","LUX",2018,116926.7596,1.38
"Luxembourg","LUX",2019,112696.6491,1.34
"Luxembourg","LUX",2020,116860.0282,1.36
"Luxembourg","LUX",2021,134965.8154,1.38
"Luxembourg","LUX",2022,123719.6589,1.31
"Luxembourg","LUX",2023,131407.6814,1.25
"Mexico","MEX",1960,355.0751996,6.763
"Mexico","MEX",1961,373.712217,6.777
"Mexico","MEX",1962,388.4567024,6.8
"Mexico","MEX",1963,419.5520663,6.817
"Mexico","MEX",1964,480.7042144,6.833
"Mexico","MEX",1965,505.8544195,6.819
"Mexico","MEX",1966,544.9358542,6.79
"Mexico","MEX",1967,575.7690375,6.753
"Mexico","MEX",1968,615.9229121,6.707
"Mexico","MEX",1969,659.7175069,6.626
"Mexico","MEX",1970,699.0068455,6.529
"Mexico","MEX",1971,747.912361,6.419
"Mexico","MEX",1972,836.5696734,6.281
"Mexico","MEX",1973,993.0428795,6.121
"Mexico","MEX",1974,1256.102806,5.947
"Mexico","MEX",1975,1491.970486,5.739
"Mexico","MEX",1976,1465.498779,5.543
"Mexico","MEX",1977,1314.620445,5.361
"Mexico","MEX",1978,1604.409205,5.202
"Mexico","MEX",1979,2049.264689,4.964
"Mexico","MEX",1980,3054.621623,4.739
"Mexico","MEX",1981,3829.144375,4.574
"Mexico","MEX",1982,2620.957934,4.425
"Mexico","MEX",1983,2169.852853,4.296
"Mexico","MEX",1984,2506.307428,4.184
"Mexico","MEX",1985,2601.708252,4.087
"Mexico","MEX",1986,1756.935634,3.971
"Mexico","MEX",1987,1888.263143,3.803
"Mexico","MEX",1988,2278.812227,3.64
"Mexico","MEX",1989,2725.055723,3.532
"Mexico","MEX",1990,3154.469203,3.444
"Mexico","MEX",1991,3708.842055,3.363
"Mexico","MEX",1992,4220.566437,3.285
"Mexico","MEX",1993,6048.348404,3.211
"Mexico","MEX",1994,6202.365884,3.132
"Mexico","MEX",1995,4183.878477,3.044
"Mexico","MEX",1996,4674.367927,2.964
"Mexico","MEX",1997,5567.355995,2.886
"Mexico","MEX",1998,5832.69342,2.815
"Mexico","MEX",1999,6499.97183,2.763
"Mexico","MEX",2000,7524.027138,2.714
"Mexico","MEX",2001,7952.764795,2.671
"Mexico","MEX",2002,7983.033984,2.633
"Mexico","MEX",2003,7434.07465,2.579
"Mexico","MEX",2004,7849.667596,2.536
"Mexico","MEX",2005,8671.758919,2.495
"Mexico","MEX",2006,9512.635753,2.456
"Mexico","MEX",2007,10134.33271,2.421
"Mexico","MEX",2008,10523.76854,2.391
"Mexico","MEX",2009,8423.569332,2.364
"Mexico","MEX",2010,9728.800782,2.34
"Mexico","MEX",2011,10664.4944,2.317
"Mexico","MEX",2012,10744.13352,2.294
"Mexico","MEX",2013,11216.80085,2.269
"Mexico","MEX",2014,11391.37735,2.211
"Mexico","MEX",2015,10021.23861,2.137
"Mexico","MEX",2016,9097.923977,2.086
"Mexico","MEX",2017,9649.278168,2.041
"Mexico","MEX",2018,10084.79376,2.03
"Mexico","MEX",2019,10369.55536,2.02
"Mexico","MEX",2020,8841.270751,1.99
"Mexico","MEX",2021,10314.05067,1.97
"Mexico","MEX",2022,11402.14104,1.94
"Mexico","MEX",2023,13826.13066,1.91
"Netherlands","NLD",1960,1156.385977,3.12
"Netherlands","NLD",1961,1254.420283,3.22
"Netherlands","NLD",1962,1342.368272,3.18
"Netherlands","NLD",1963,1436.887261,3.19
"Netherlands","NLD",1964,1668.330861,3.17
"Netherlands","NLD",1965,1848.098015,3.04
"Netherlands","NLD",1966,1986.270244,2.9
"Netherlands","NLD",1967,2154.579697,2.81
"Netherlands","NLD",1968,2364.359419,2.72
"Netherlands","NLD",1969,2646.845818,2.75
"Netherlands","NLD",1970,2931.38078,2.57
"Netherlands","NLD",1971,3383.587156,2.36
"Netherlands","NLD",1972,4110.491646,2.15
"Netherlands","NLD",1973,5353.442652,1.9
"Netherlands","NLD",1974,6450.457702,1.77
"Netherlands","NLD",1975,7346.304748,1.66
"Netherlands","NLD",1976,7937.352467,1.63
"Netherlands","NLD",1977,9180.299185,1.58
"Netherlands","NLD",1978,11195.84249,1.58
"Netherlands","NLD",1979,12817.37902,1.56
"Netherlands","NLD",1980,13812.16001,1.6
"Netherlands","NLD",1981,11537.40269,1.56
"Netherlands","NLD",1982,11088.95432,1.5
"Netherlands","NLD",1983,10696.0775,1.47
"Netherlands","NLD",1984,9991.843777,1.49
"Netherlands","NLD",1985,9940.738436,1.51
"Netherlands","NLD",1986,13804.13606,1.55
"Netherlands","NLD",1987,16734.15141,1.56
"Netherlands","NLD",1988,17770.61624,1.55
"Netherlands","NLD",1989,17423.29616,1.55
"Netherlands","NLD",1990,21322.19448,1.62
"Netherlands","NLD",1991,21764.2145,1.61
"Netherlands","NLD",1992,23939.21735,1.59
"Netherlands","NLD",1993,23156.44044,1.57
"Netherlands","NLD",1994,24682.58667,1.57
"Netherlands","NLD",1995,29301.19405,1.53
"Netherlands","NLD",1996,29063.62365,1.53
"Netherlands","NLD",1997,26744.96013,1.56
"Netherlands","NLD",1998,27924.28181,1.63
"Netherlands","NLD",1999,28318.74665,1.65
"Netherlands","NLD",2000,26225.16977,1.72
"Netherlands","NLD",2001,26955.7128,1.71
"Netherlands","NLD",2002,29446.53309,1.73
"Netherlands","NLD",2003,35896.75046,1.75
"Netherlands","NLD",2004,40611.34144,1.72
"Netherlands","NLD",2005,42165.39617,1.71
"Netherlands","NLD",2006,45123.54324,1.72
"Netherlands","NLD",2007,52100.79963,1.72
"Netherlands","NLD",2008,58246.70269,1.77
"Netherlands","NLD",2009,53172.02616,1.79
"Netherlands","NLD",2010,51305.73385,1.79
"Netherlands","NLD",2011,54701.7728,1.76
"Netherlands","NLD",2012,50473.9442,1.72
"Netherlands","NLD",2013,52602.28605,1.68
"Netherlands","NLD",2014,53457.22349,1.71
"Netherlands","NLD",2015,45793.81354,1.66
"Netherlands","NLD",2016,46808.52915,1.66
"Netherlands","NLD",2017,49513.68173,1.62
"Netherlands","NLD",2018,53955.077,1.59
"Netherlands","NLD",2019,53554.90075,1.57
"Netherlands","NLD",2020,53467.92774,1.54
"Netherlands","NLD",2021,60141.98809,1.62
"Netherlands","NLD",2022,59123.31856,1.49
"Netherlands","NLD",2023,64572.00596,1.43
"Norway","NOR",1960,1451.285078,2.85
"Norway","NOR",1961,1570.638044,2.94
"Norway","NOR",1962,1678.267257,2.91
"Norway","NOR",1963,1787.318534,2.93
"Norway","NOR",1964,1950.693242,2.98
"Norway","NOR",1965,2178.775081,2.94
"Norway","NOR",1966,2332.510599,2.9
"Norway","NOR",1967,2530.660578,2.81
"Norway","NOR",1968,2679.713004,2.75
"Norway","NOR",1969,2894.239982,2.7
"Norway","NOR",1970,3306.219476,2.5
"Norway","NOR",1971,3736.348737,2.49
"Norway","NOR",1972,4413.575692,2.38
"Norway","NOR",1973,5689.588807,2.23
"Norway","NOR",1974,6811.527337,2.13
"Norway","NOR",1975,8204.451512,1.98
"Norway","NOR",1976,8927.201627,1.86
"Norway","NOR",1977,10266.12067,1.75
"Norway","NOR",1978,11462.59459,1.77
"Norway","NOR",1979,13046.53722,1.75
"Norway","NOR",1980,15772.24091,1.72
"Norway","NOR",1981,15512.5067,1.7
"Norway","NOR",1982,15224.89391,1.71
"Norway","NOR",1983,14927.51748,1.66
"Norway","NOR",1984,14989.48577,1.66
"Norway","NOR",1985,15753.55277,1.68
"Norway","NOR",1986,18883.23335,1.71
"Norway","NOR",1987,22505.86226,1.74
"Norway","NOR",1988,24207.28147,1.84
"Norway","NOR",1989,24281.13041,1.89
"Norway","NOR",1990,28242.9814,1.93
"Norway","NOR",1991,28596.933,1.92
"Norway","NOR",1992,30523.98506,1.88
"Norway","NOR",1993,27963.69791,1.86
"Norway","NOR",1994,29315.80923,1.87
"Norway","NOR",1995,34875.70433,1.87
"Norway","NOR",1996,37321.9742,1.89
"Norway","NOR",1997,36629.0309,1.86
"Norway","NOR",1998,34803.46341,1.81
"Norway","NOR",1999,36393.29275,1.85
"Norway","NOR",2000,38178.23688,1.85
"Norway","NOR",2001,38601.89764,1.78
"Norway","NOR",2002,43170.55717,1.75
"Norway","NOR",2003,50250.32982,1.8
"Norway","NOR",2004,57768.6981,1.83
"Norway","NOR",2005,67047.17046,1.84
"Norway","NOR",2006,74434.49968,1.9
"Norway","NOR",2007,85502.26771,1.9
"Norway","NOR",2008,97503.54078,1.96
"Norway","NOR",2009,80347.57007,1.98
"Norway","NOR",2010,88163.20859,1.95
"Norway","NOR",2011,101221.8135,1.88
"Norway","NOR",2012,102175.9193,1.85
"Norway","NOR",2013,103553.8401,1.78
"Norway","NOR",2014,97666.69518,1.75
"Norway","NOR",2015,74809.9658,1.72
"Norway","NOR",2016,70867.361,1.71
"Norway","NOR",2017,76131.8384,1.62
"Norway","NOR",2018,82792.84271,1.56
"Norway","NOR",2019,76430.58895,1.53
"Norway","NOR",2020,68340.0181,1.48
"Norway","NOR",2021,93072.89251,1.55
"Norway","NOR",2022,109269.5206,1.41
"Norway","NOR",2023,87497.32893,1.4
"Poland","POL",1960,NA,2.98
"Poland","POL",1961,NA,2.83
"Poland","POL",1962,NA,2.72
"Poland","POL",1963,NA,2.7
"Poland","POL",1964,NA,2.57
"Poland","POL",1965,NA,2.52
"Poland","POL",1966,NA,2.34
"Poland","POL",1967,NA,2.33
"Poland","POL",1968,NA,2.24
"Poland","POL",1969,NA,2.2
"Poland","POL",1970,NA,2.2
"Poland","POL",1971,NA,2.25
"Poland","POL",1972,NA,2.24
"Poland","POL",1973,NA,2.26
"Poland","POL",1974,NA,2.26
"Poland","POL",1975,NA,2.27
"Poland","POL",1976,NA,2.3
"Poland","POL",1977,NA,2.23
"Poland","POL",1978,NA,2.21
"Poland","POL",1979,NA,2.28
"Poland","POL",1980,NA,2.28
"Poland","POL",1981,NA,2.24
"Poland","POL",1982,NA,2.34
"Poland","POL",1983,NA,2.42
"Poland","POL",1984,NA,2.37
"Poland","POL",1985,NA,2.33
"Poland","POL",1986,NA,2.22
"Poland","POL",1987,NA,2.15
"Poland","POL",1988,NA,2.13
"Poland","POL",1989,NA,2.08
"Poland","POL",1990,1731.209509,2.06
"Poland","POL",1991,2235.541089,2.07
"Poland","POL",1992,2459.020685,1.95
"Poland","POL",1993,2497.130559,1.87
"Poland","POL",1994,2874.831636,1.81
"Poland","POL",1995,3700.959568,1.62
"Poland","POL",1996,4163.511954,1.59
"Poland","POL",1997,4137.008318,1.51
"Poland","POL",1998,4533.535655,1.44
"Poland","POL",1999,4415.500675,1.37
"Poland","POL",2000,4520.641004,1.37
"Poland","POL",2001,5015.2379,1.31
"Poland","POL",2002,5223.45179,1.25
"Poland","POL",2003,5720.813662,1.22
"Poland","POL",2004,6711.727153,1.23
"Poland","POL",2005,8043.923323,1.24
"Poland","POL",2006,9068.855283,1.27
"Poland","POL",2007,11272.52937,1.31
"Poland","POL",2008,14048.56047,1.39
"Poland","POL",2009,11556.30269,1.4
"Poland","POL",2010,12567.73177,1.41
"Poland","POL",2011,13867.66694,1.33
"Poland","POL",2012,13087.42094,1.33
"Poland","POL",2013,13621.90238,1.29
"Poland","POL",2014,14262.28419,1.32
"Poland","POL",2015,12637.52203,1.32
"Poland","POL",2016,12464.0121,1.39
"Poland","POL",2017,13913.34152,1.48
"Poland","POL",2018,15658.21059,1.46
"Poland","POL",2019,15874.52205,1.44
"Poland","POL",2020,16150.9291,1.39
"Poland","POL",2021,18635.50888,1.33
"Poland","POL",2022,18891.21353,1.29
"Poland","POL",2023,22145.26431,1.158
"Portugal","PRT",1960,376.9764303,3.16
"Portugal","PRT",1961,400.2231621,3.21
"Portugal","PRT",1962,426.4943363,3.23
"Portugal","PRT",1963,452.2802916,3.12
"Portugal","PRT",1964,490.2073859,3.21
"Portugal","PRT",1965,544.7196199,3.15
"Portugal","PRT",1966,601.2892223,3.16
"Portugal","PRT",1967,676.3866699,3.16
"Portugal","PRT",1968,751.9470856,3.12
"Portugal","PRT",1969,832.1306821,3.12
"Portugal","PRT",1970,934.0821561,3.01
"Portugal","PRT",1971,1064.537713,3
"Portugal","PRT",1972,1302.266268,2.86
"Portugal","PRT",1973,1747.989041,2.77
"Portugal","PRT",1974,2000.418246,2.7
"Portugal","PRT",1975,2127.637507,2.75
"Portugal","PRT",1976,2173.283934,2.82
"Portugal","PRT",1977,2267.371003,2.69
